pagelink,abstract,smallImg,name,time
http://2018.ifeng.com/a/20180712/59132478_0.shtml,这是为英格兰晋级决赛准备的稿子，英格兰球迷现在读来，可能会觉得有一丝苦涩，甚至会有点生气......英格兰最终被逆转，稿子也没写完，但这支球队在本届世界杯展现出来的全新面貌给人,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/cmpp/2018/07/12/e74a12f57028f28d35c477ceb1c72e9d_size71_w230_h152.jpg,《十问英格兰》：一篇未完成的稿子！,2018-07-12 08:45
http://2018.ifeng.com/a/20180712/59131987_0.shtml,虎扑7月12日讯在伦敦的海德公园，当英格兰队由特里皮尔首开记录时，数千球迷将手中的啤酒向空中庆祝，场面极为壮观。只可惜他们没有笑到最后，佩里西奇和曼朱基奇的进球让英格兰的晋,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/fck/2018_28/bd81eb8e6b4bf30_w635_h345.jpg,GIF：震撼一幕，无数英格兰球迷将啤酒洒向空中庆祝进球,2018-07-12 08:27
http://sports.ifeng.com/a/20180712/59131932_0.shtml,原标题：达利奇：曾想换人，但所有人都告诉我他们还能跑北京时间7月12日凌晨，克罗地亚加时2-1击败英格兰进入世界杯决赛，这也成为了克罗地亚体育历史以来的最好成绩。赛后，克罗地亚,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/49BA383F4E551714879B24271437536F543D106A_size55_w768_h432.jpeg,达利奇：曾想换人，但所有人都告诉我他们还能跑,2018-07-12 08:11
http://2018.ifeng.com/a/20180712/59131906_0.shtml,闫海莹/CCTV5英格兰队球员赛后向球迷致意。新华社记者徐子鉴摄【编者按】英格兰队输了，足球没有回家。他们年轻，他们也败给了年轻。但对于这样一支没有花边小报追逐，没有太太团纷扰,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/fck/2018_28/999de564eeed031_w600_h355.jpg,这是最好的英格兰队，他们比贝克汉姆们强在哪？,2018-07-12 08:18
http://2018.ifeng.com/a/20180712/59131848_0.shtml,一年前，在外漂泊多年赋闲在家的达利奇不会不会想到，自己的教练生涯会在一年时间里发生如此大的变化。在临危受命担任克罗地亚国家队主帅后，如今他指挥的球队已经进入了世界杯决赛，,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/8358F312FBA0C4FBC6E5F1B52E0CCFCCC3C8F8AE_size30_w640_h360.jpeg,这位在亚洲成名的教练，现在创造克罗地亚历史最佳,2018-07-12 07:51
http://2018.ifeng.com/a/20180712/59131629_0.shtml,原标题： 色胆包天国际足联确认世界杯期间15起针对记者的性骚扰事件据西班牙媒体《阿斯报》的报道称，国际足联确认在世界杯期间，发生15起针对记者的性别歧视以及骚扰行为。根据统计,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/89B8BE6C9266752653D1CFF45940E2C91AFBB7AE_size20_w573_h306.jpeg,色胆包天！FIFA确认世界杯15起针对记者的性骚扰事件 ,2018-07-11 16:45
http://2018.ifeng.com/a/20180712/59131571_0.shtml,澎湃新闻特约撰稿莫空/足球好望角克罗地亚创造了历史，用极其老练沉稳的方式。看着曼朱基奇、佩里希奇、莫德里奇和拉基蒂奇，我们不禁想到：球场训练设施差，420万人口小国，为什么克,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/fck/2018_28/7056f18d2f3341c_w600_h379.jpg,420万人的足球密码，克罗地亚“黄金一代”如何诞生,2018-07-12 07:45
http://2018.ifeng.com/a/20180712/59131518_0.shtml,,http://d.ifengimg.com/w145_h103/p2.ifengimg.com/a/2018_28/2f85725c4e63b9c_size403_w1024_h683.jpg,足球没能回家！痛哭的英格兰球迷,2018-07-12 07:39
http://2018.ifeng.com/a/20180712/59131126_0.shtml,开场不到5分钟，英格兰便已1-0领先，不过最终笑到最后的却是克罗地亚。复盘比赛，你会发现，主帅索斯盖特的临场指挥值得商榷。常规时间90分钟内，索斯盖特只换1人，用拉什福德换下了,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/A1F286DFC7C0630E3696B28A701DBABED00E3E2D_size26_w641_h401.jpeg,英格兰遭逆转皆因错换1人 穆帅爱将彻底失灵让人失望,2018-07-12 07:21
http://2018.ifeng.com/a/20180712/59130684_0.shtml,克罗地亚2比1击败英格兰，与法国会师决赛，这一战让两大魔咒延续。一个近36年来的世界杯决赛都有国米和拜仁球员，另一个则是英格兰人又一次倒在了半决赛，并且是大赛中的连续第4次！,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/C04481B0BD448C28E1A80C6B8C4E5B47621DF6A7_size172_w607_h355.png,世界杯两大魔咒延续！国米拜仁无解 英格兰半决赛4连跪,2018-07-12 07:00
http://2018.ifeng.com/a/20180712/59130616_0.shtml,澎湃新闻记者蒲垚磊媒体P图：曼朱基奇给凯恩递上了回家机票。足球没有回家，足球拐弯了。北京时间7月12日凌晨进行的世界杯半决赛上，凭借着曼朱基奇在加时赛第108分钟的“绝杀&r,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/fck/2018_28/cf948f3a176bfd0_w600_h600.jpg,胜利，只属于顽强坚韧的克罗地亚人,2018-07-12 07:21
http://2018.ifeng.com/a/20180712/59130615_0.shtml,原标题：魔笛：我们已完成克罗地亚体育史最大成就2018年7月12日，在世界杯半决赛中，克罗地亚经过连续第3场加时赛2-1战胜英格兰晋级决赛。赛后球队核心莫德里奇激动表示：“这是,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/BC4F3975B655F19B2F4CECD20D2A3C952DC9E215_size369_w758_h406.png,魔笛：我们已完成克罗地亚体育史最大成就,2018-07-12 07:11
http://2018.ifeng.com/a/20180712/59130577_0.shtml,,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/a/2018_28/38841a5058c9b4b_size145_w1024_h628.jpg,三狮军团遗憾告负 众将难掩伤心失落,2018-07-12 07:17
http://2018.ifeng.com/a/20180712/59130564_0.shtml,比利时与英格兰，纷纷在决赛前功亏一篑，这样一来，两支球队就将在三四名的对决中相遇。这是两队本届赛事第二次对决，同样又是一场不决定生死的较量。本次世界杯小组赛分组出炉的时候,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/A29C91CB9C1CA4F8FEC4C43E13E0BB898D14931E_size474_w677_h439.png,两大热门一届踢2场“鸡肋”赛 16亿欧PK成决赛垫场赛,2018-07-12 07:10
http://2018.ifeng.com/a/20180712/59130563_0.shtml,原标题：（体育·世界杯）普京与巴赫将在观看世界杯决赛期间见面新华社莫斯科7月11日电 俄罗斯总统普京与国际奥委会主席巴赫将在现场观看世界杯决赛期间见面。 　塔斯社11日援,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/a/2018_28/8c42c7a6895ef96_size17_w500_h274.jpg,普京与巴赫将在观看世界杯决赛期间见面,2018-07-12 06:19
http://2018.ifeng.com/a/20180712/59130536_0.shtml,原标题：英格兰队主帅索斯盖特：年轻球员表现已足够出色中新网莫斯科7月11日电 在11日进行的俄罗斯世界杯半决赛中以1:2不敌克罗地亚队后，无缘带领球队晋级决赛的英格兰队主帅索斯盖,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/A795C9C322DB2DE5AE9479413F8377B60141D64A_size33_w550_h371.jpeg,英格兰主帅：年轻球员足够出色 不要求他们做更多,2018-07-12 06:55
http://2018.ifeng.com/a/20180712/59130537_0.shtml,原标题：英格兰遭逆转淘汰仍引名宿点赞称“可昂首离开”中新网北京7月12日电(记者宋方灿)当地时间7月11日，英格兰队在俄罗斯世界杯半决赛中1比2遭克罗地亚队逆转淘汰。当英,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/926B710492AEF23CB4FF91D767A201F5B9329D7D_size43_w550_h392.jpeg,英格兰遭逆转仍引名宿点赞 鲁尼：可昂首离开,2018-07-12 06:55
http://2018.ifeng.com/a/20180712/59130535_0.shtml,原标题：年轻的三狮队长忍着眼泪 凯恩：比赛很难，未来会好中新网7月12日电北京时间7月12日凌晨，2018俄罗斯世界杯第二场半决赛在莫斯科卢日尼基球场展开较量。克罗地亚队在开场不久,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/1BFDE7022D40061EAD0F460D9F0CFF0CD6A86DC7_size70_w550_h402.jpeg,英格兰出局球员遗憾落泪  凯恩：比赛很难 未来会好,2018-07-12 06:55
http://2018.ifeng.com/a/20180712/59130482_0.shtml,世界杯决赛对阵出炉，法国与克罗地亚将争夺最后的冠军。无论从哪个角度来看，法国队都是大热的一方，不仅在于阵容实力，也在于各个方面。本届世界杯，身价最高的球队当属法国队，他们,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/D91C806551CBB7F982665A16E1094AD4385FD435_size343_w595_h388.png,决赛已无悬念？克罗地亚比法国多踢90分+少休息一天,2018-07-12 06:47
http://2018.ifeng.com/a/20180712/59130480_0.shtml,克罗地亚“铁人队”，连续3轮淘汰赛打进加时并笑到最后，成功闯进世界杯决赛，这支球队的韧性不得不让人佩服。但客观来看，在与法国队决战之前，他们已经落了下风，体能枯,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/4919CEAC2B97707A581B21612376E1313D5CA37D_size366_w550_h365.png,三镜头看33岁魔笛有多拼！ 法国稳夺冠？他可不答应,2018-07-12 06:26
http://2018.ifeng.com/a/20180712/59130430_0.shtml,虎扑7月12日讯英格兰队虽然输掉了对阵克罗地亚的半决赛，但英国国内的媒体依然给了他们支持和鼓励。三狮军团在本届杯赛上的表现已经超出了球迷的期望。相对平民的他们从小组中轻松出,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/fck/2018_28/68965b582c770a5_w654_h835.jpg,国家宝藏！英国各大媒体封面认可英格兰队表现,2018-07-12 07:01
http://2018.ifeng.com/a/20180712/59130397_0.shtml,,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/a/2018_28/193629570ad3eaf_size50_w640_h400.jpg,拉基蒂奇与阿里加时爆冲突 险上演全武行,2018-07-12 06:57
http://2018.ifeng.com/a/20180712/59130340_0.shtml,,http://d.ifengimg.com/w145_h103/p2.ifengimg.com/a/2018_28/e95b3c3dadebe7c_size34_w554_h396.jpeg,[一汽丰田特约]心疼魔笛！再现逆天狂奔救球 终克三狮体力耗尽,2018-07-12 06:49
http://2018.ifeng.com/a/20180712/59130313_0.shtml,虎扑7月12日讯今天世界杯半决赛中，经过120分钟加时赛大战，英格兰2-1不敌克罗地亚，在决赛一步之遥的地方倒下。但这已经是他们28年来的最好成绩，上一次英格兰打进四强时，还是在199,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/fck/2018_28/05d13561c9d160b_w768_h432.jpg,英格兰遭克罗地亚逆转止步四强，仍创28年来最好成绩,2018-07-12 06:47
http://2018.ifeng.com/a/20180712/59130311_0.shtml,世界杯半决赛，克罗地亚在0-1落后的情况下，凭借佩里西奇常规时间的进球和曼祖基奇加时赛的绝杀，2-1逆转了英格兰，历史上第一次闯进世界杯的决赛，他们的对手将是夺冠最大热门法国！,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/E10A0C3BC4249E3CDDFAC19CB9DAD40FD7F07149_size45_w693_h443.jpeg,克罗地亚争气！美女总统没来还能赢 决赛或与普京同框,2018-07-12 06:23
http://2018.ifeng.com/a/20180712/59130310_0.shtml,原标题：克罗地亚主帅：球员受伤也不言放弃，我为他们骄傲北京时间7月12日，克罗地亚2-1战胜英格兰挺进决赛，克罗地亚主帅达里奇赛后接受了采访。达里奇表示：“1998年，我作为,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/8A5AB310B2DEE2C1D4F0F10138F4E32645B07617_size385_w636_h365.png,克罗地亚主帅：两球员只剩一条腿踢球 受伤也不放弃,2018-07-12 06:25
http://2018.ifeng.com/a/20180712/59130309_0.shtml,原标题：佩里西奇：比赛太艰难，圆了20年前的梦！北京时间7月12日凌晨，克罗地亚2-1战胜英格兰晋级决赛，本场贡献1射1传的全场最佳球员佩里西奇赛后接受采访。佩里西奇表示：“,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/BBE055AF8B104371C0F7C346513C9B58CFE1FAF5_size375_w662_h358.png,佩里西奇：20年前就梦想打进一球帮克罗地亚晋级决赛,2018-07-12 06:44
http://2018.ifeng.com/a/20180712/59130268_0.shtml,北京时间7月12日凌晨，俄罗斯世界杯半决赛第二场进行，苦战到加时赛，克罗地亚2比1击败英格兰，队史第一次杀入世界杯决赛！如果克罗地亚夺冠，世界杯将诞生新王！克罗地亚无愧本届世,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/9281F91EE60106DFC170C38598D62423FCE3F565_size387_w995_h676.png,创造历史！克罗地亚首次杀入决赛 世界杯新王诞生？,2018-07-12 05:37
http://2018.ifeng.com/a/20180712/59130267_0.shtml,克罗地亚，创造了不可思议的奇迹，他们在不被看好的情况下杀入到了世界杯的最终决赛。虽然很多人都认为，这是克罗地亚的黄金一代，但是最多的赞誉还是给到了莫德里奇。然而这支克罗地,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/C655913C983461A4040F67155EF50FF9A5BDB3A1_size100_w962_h635.jpeg,不止魔笛！克罗地亚坐拥倚天剑+屠龙刀 法国冠军不稳,2018-07-12 05:37
http://2018.ifeng.com/a/20180712/59130262_0.shtml,克罗地亚女总统科琳达与特蕾莎·梅。北京时间12日凌晨，克罗地亚在世界杯比赛中出战英格兰。赛前，克罗地亚女总统科琳达·格拉巴尔·基塔罗维奇把两件红白色系的国,http://d.ifengimg.com/w145_h103/p2.ifengimg.com/fck/2018_28/078b183c8a6fce0_w600_h427.jpg,克罗地亚女总统送球衣 特朗普和梅姨人手一件,2018-07-12 06:39
http://2018.ifeng.com/a/20180712/59130235_0.shtml,原标题：曼朱基奇：一路艰难走到现在，我们创造了奇迹北京时间7月12日凌晨，克罗地亚2-1战胜英格兰，历史性闯入世界杯决赛。制胜功臣曼朱基奇在赛后接受了采访。曼朱基奇表示：&ldquo,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/D05426157F038F8C258C2A86FE7CEF581AC35B76_size403_w673_h374.png,曼朱基奇：一路艰难走到现在，我们创造了奇迹,2018-07-12 05:51
http://2018.ifeng.com/a/20180712/59130228_0.shtml,,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/a/2018_28/d5c57d864bf0a70_size250_w1024_h683.jpg,三狮军团遗憾无缘决赛 太太团看台观战,2018-07-12 06:33
http://2018.ifeng.com/a/20180712/59130083_0.shtml,在今天凌晨刚刚结束的一场世界杯半决赛中，克罗地亚经历了本届世界杯第三次加时赛，这次他们没有打点球，最终靠着佩里西奇的一传一射和曼朱基奇加时赛的决杀，他们以2:1的比分逆转击,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/258B7E98AC162B3D9F41339F9C67856FC8D326B8_size32_w640_h415.jpeg,曼朱基齐绝杀成就克罗地亚足球历史 拉基蒂奇被扒光,2018-07-12 06:15
http://2018.ifeng.com/a/20180712/59130046_0.shtml,今日凌晨，世界杯半决赛结束了一场比赛，法国队凭借乌姆蒂蒂的头球1:0击败比利时杀入决赛，这支天才云集的球队没没又让人失望，他们再一次站在了决赛的舞台，而最近的6次世界杯，法国,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/77AD9ABF24B8625AC1567B2463F287C7B238ED4C_size35_w432_h306.jpeg,法国近6届世界杯3次进决赛 剑指第2座大力神杯创王朝,2018-07-11 22:43
http://2018.ifeng.com/a/20180712/59130020_0.shtml,北京时间7月12日凌晨，英格兰与克罗地亚进行世界杯半决赛，赢家将与法国队争夺大力神杯。比赛仅仅进行到第5分钟，三狮军团就取得了领先，后卫特里皮尔在大禁区弧顶一脚“圆月弯,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/90ECBA3BF6C9E43C1219D4F1FF47F1C4DC2D3D81_size35_w496_h333.jpeg,英格兰新一代黄金右脚 小贝招牌式圆月弯刀弧线太美,2018-07-12 02:30
http://2018.ifeng.com/a/20180712/59130019_0.shtml,北京时间7月12日凌晨，英格兰与克罗地亚进行世界杯半决赛，上半场仅仅进行到第5分钟，三狮军团就取得了领先，“新小贝”特里皮尔一脚圆月弯刀，克罗地亚门神鞭长莫及。在球,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/6D464D1973C2168910E0C7D10E6F3ED94CF9FE8C_size27_w461_h295.jpeg,太拼！莫德里奇炸裂一幕：逆天级救球 飞出场外数米,2018-07-12 03:12
http://2018.ifeng.com/a/20180712/59130018_0.shtml,KO英格兰！克罗地亚做到了！这支并不被看好的球队，以不可思议的表现，杀入到了2018年世界杯最终的决赛！只差一步，克罗地亚就能成为或许是世界杯历史上最大的一匹黑马。在世界杯的历,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/978DCDC7D4F9A46445117206E2FF9A69DDF69850_size38_w574_h377.jpeg,世界杯或产生史上最大黑马！第9支冠军球队已在酝酿,2018-07-12 04:46
http://2018.ifeng.com/a/20180712/59130014_0.shtml,虽然特里皮尔为英格兰首开纪录，但佩里西奇和曼朱基齐的进球，帮助克罗地亚反超比分，最终经过120分钟的苦战，格子军团以2-1的比分，历史上首次杀进世界杯决赛，英格兰被淘汰出局。世,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/41B0D67361BD8CD51C2295512B7E5FF8FE94EB09_size61_w709_h441.jpeg,虽败犹荣！一战打破多项纪录 英格兰无缘决赛但未来可期,2018-07-12 05:15
http://2018.ifeng.com/a/20180712/59130013_0.shtml,原标题：威廉王子：以英格兰队为傲，请继续昂首前进在英格兰止步世界杯半决赛，无缘争夺冠军后，威廉王子在自己的推特账号“肯辛顿宫”上鼓励英格兰。威廉王子在推特上写道,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/D02E4D51239DDDD831D17000F9453BF51C45FEDD_size97_w727_h459.png,威廉王子：以英格兰队为傲，请继续昂首前进,2018-07-12 05:26
http://2018.ifeng.com/a/20180712/59130010_0.shtml,主裁判哨声响起，英格兰队对阵克罗地亚队半决赛结束，场上呈现出截然不同的两种状态——英格兰队球员瘫软在地痛苦万分，而克罗地亚队球员兴奋地庆祝。当然，这样的情绪在足,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/7C363FC80642FE1FF54CA38639BEBBE33FC4407B_size1247_w1007_h724.png,克罗地亚主帅称赞1人为球队灵魂 不是魔笛也非拉基蒂奇,2018-07-12 05:32
http://2018.ifeng.com/a/20180712/59130012_0.shtml,原标题：420万人口小国创奇迹！建国27年即进决赛凭借加时赛中的出色表现，克罗地亚以2比1力克英格兰，成功晋级决赛。而克罗地亚也成为史上晋级世界杯决赛人口第二少的国家，仅比乌拉,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/460C82A29902B9663BB76F8351C88B73DD6F8CB7_size313_w542_h301.png,420万人口小国世纪奇迹！建国第27年 踢世界杯决赛,2018-07-12 05:22
http://2018.ifeng.com/a/20180712/59130009_0.shtml,世界杯半决赛第二场，英格兰1比2不敌克罗地亚，无缘决赛，此役，在世界杯金靴榜上领跑的凯恩没有进球，但他打进6球，仍是金靴头号热门。此外，卢卡库打进4球排名第二，两人累计6场淘,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/95662588FBF1B4A12A3468D0E1B47ECD229CEB2D_size48_w718_h350.jpeg,史上最水金靴？两大热门齐哑火 6场淘汰赛仅进1球,2018-07-12 05:32
http://2018.ifeng.com/a/20180712/59130008_0.shtml,随着法国队与克罗地亚会师决赛，本届世界杯金球奖的争夺也已经到了最终的“决赛”。不出意外的话，比利时与英格兰球员，包括其他未能进入四强的球员，没有什么希望了。而最,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/A2A6873DC27ABB9234BBD79F1022D051806192A1_size33_w640_h425.jpeg,世界杯金球终极PK：姆巴佩对决魔笛 谁输谁拿？,2018-07-12 05:20
http://2018.ifeng.com/a/20180712/59130005_0.shtml,北京时间7月12日，这对于克罗地亚足球来说，绝对是历史性的一天。420万人口的小国，在这一天闯入了世界杯的决赛。他们还有机会去争夺世界杯的冠军，然而这一刻的喜悦，已经足够他们铭,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/CB097B52A81001B22C338C3342FA0317C93FE39C_size729_w886_h574.png,克罗地亚功臣“戏弄”主帅！助教们全咧着嘴看大戏,2018-07-12 05:48
http://2018.ifeng.com/a/20180712/59130004_0.shtml,俄罗斯世界杯半决赛第二场，英格兰苦战至加时赛，最终1比2不敌克罗地亚！赛后，英格兰球员痛哭，尤其是小将拉什福德，更是哭成了泪人。作为现代足球的起源地，英格兰人想把世界杯冠军,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/A7D640FAA913EB4BAD9118320F9BC507FAB6E1CA_size248_w574_h502.png,足球没有回家！英格兰球员躺地失落 一小将哭成泪人,2018-07-12 05:47
http://2018.ifeng.com/a/20180712/59129977_0.shtml,俄罗斯世界杯已经结束了2场半决赛争夺，法国与克罗地亚会师决赛争夺最后的冠军。巧合的是阿根廷本届世界杯连续输给了这2支进入决赛的球队，球迷也是喊话心疼梅西。在半决赛中，法国队,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/B227492F4445C545509E9C3090254A96093C822C_size24_w480_h300.jpeg,最惨试金石！世界杯冠亚军双杀阿根廷 梅西出局不冤,2018-07-12 05:51
http://2018.ifeng.com/a/20180712/59129978_0.shtml,世界杯的舞台上，总有一些很难解释的现象，一个数据显示，世界杯产生新王的时间，大概就是20年一个轮回。2018年世界杯，克罗地亚获得了成为史上第9个冠军的机会。数据显示，在世界杯,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/5DB04894A57B19709C2EB4160C9B75BFE16C618D_size113_w794_h816.jpeg,新历史！世界杯再到轮回时刻，克罗地亚夺冠别奇怪,2018-07-12 05:56
http://2018.ifeng.com/a/20180712/59129976_0.shtml,世界杯半决赛第二场，克罗地亚苦战加时赛，2比1击败英格兰，因此，世界杯决赛对阵出炉，法国对阵克罗地亚。最新赔率一边倒，法国是夺冠大热门，而克罗地亚恐怕成为陪跑角色。法国的夺,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/cmpp/2018/07/12/7564389c1c87fc4f311d2092ab27969f_size74_w230_h152.jpg,没悬念？世界杯决赛赔率一边倒：克罗地亚恐陪跑,2018-07-12 05:43
http://2018.ifeng.com/a/20180712/59129880_0.shtml,原标题：“索斯盖特同款”爆火！穿出英伦少帅风，得花4000块中新网客户端北京7月12日电率领“三狮军团”征战世界杯的少帅索斯盖特，无疑成为英格兰的红人，,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/37DE53E9E1F88F9EE0B16CD18E1FB08835B7D183_size35_w349_h500.jpeg,“索斯盖特同款”爆火！穿出英伦少帅风 得花4000块,2018-07-12 05:10
http://2018.ifeng.com/a/20180712/59129878_0.shtml,原标题：凯恩“五内俱焚”：痛到无法言说，但能昂首离开中新网7月12日电 在今天凌晨结束的世界杯第二场半决赛中，英格兰苦战120分钟1:2遭到克罗地亚绝杀，无缘决赛。队长凯,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/a/2018_28/8438036fda8df7e_size34_w403_h598.jpg,凯恩“五内俱焚”：痛到无法言说 但能昂首离开,2018-07-12 05:25
http://2018.ifeng.com/a/20180712/59129879_0.shtml,原标题：涉嫌非法转播世界杯 一中东电视台将被起诉中新网莫斯科7月11日电(记者王修君王牧青)当地时间7月11日，国际足联宣布将起诉一家涉嫌非法转播世界杯比赛的中东电视台。这家名为&,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/a/2018_28/d65e4409b51056b_size178_w978_h585.jpg,涉嫌非法转播世界杯 一中东电视台将被起诉,2018-07-12 05:25
http://2018.ifeng.com/a/20180712/59129760_0.shtml,俄罗斯世界杯开打前，恐怕没有多少人对这支英格兰寄予厚望，哪怕他是最死忠的三狮球迷。毕竟这是本届世界杯最年轻的球队之一，大赛经验匮乏，此外队内角色球员居多，和贝克汉姆、兰帕,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/a/2018_28/1d0da5f35ac0b3d_size93_w1489_h693.jpg,[一汽丰田特约]距决赛差一步！三狮的青春风暴在继续 下场英超内战！,2018-07-12 05:41
http://2018.ifeng.com/a/20180712/59129729_0.shtml,原标题：神奇定律延续！拜仁国米36年不缺席世界杯决赛  北京时间7月12日，俄罗斯世界杯第二场半决赛，克罗地亚加时2-1力克英格兰，历史首次挺进世界杯决赛。      从1982年,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/a/2018_28/a91214af17030d6_size564_w1024_h683.jpg,神奇定律延续！拜仁国米球员36年没缺席过世界杯决赛,2018-07-12 05:09
http://2018.ifeng.com/a/20180712/59129728_0.shtml,原标题：格子军团顽强杀进决赛，卡利尼奇成最大输家经历了两场点球大战的克罗地亚成功阻止了足球回家，面对年轻的英格兰，他们在连续第三场加时赛中实现反超，逆转取胜晋级决赛。而此,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/367FE8AFFAD907AF9242D87D8AC9C1A64ABC3C39_size180_w453_h342.png,克罗地亚首进决赛，不知道被开除的卡利尼奇后悔没…,2018-07-12 05:14
http://2018.ifeng.com/a/20180712/59129702_0.shtml,    英格兰还是输给了自己的年轻，在加时赛中，被曼朱基奇一剑封喉，最终1：2输给了克罗地亚，无缘决赛。对于这个成绩，英格兰已经做到了最好。赛前，英足总对他们的要求也,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/5EE969436551AA0584B537266D9D4CE3E1E0F1A7_size293_w2048_h1366.jpeg,英格兰竟早早就开始拖时间 这操作让人看不懂,2018-07-12 05:24
http://2018.ifeng.com/a/20180712/59129701_0.shtml,北京时间7月12日凌晨2时，克罗地亚与英格兰争夺最后一个决赛名额。上半场只开场5分钟，英格兰就依靠特里皮尔的任意球破门获得领先。下半场佩里西奇依靠头球扳平比分。双方在90分钟内,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/E39E62731A504E01F6DEBB810526219772E775DC_size264_w500_h375.png,世界杯最痛的一次封堵！英格兰后卫用裆部化解必进球,2018-07-12 05:23
http://2018.ifeng.com/a/20180712/59129389_0.shtml,,http://d.ifengimg.com/w145_h103/p2.ifengimg.com/cmpp/2018_28/cc2cb8f627ac076_w1024_h766.jpg,叒脱光！拉基蒂奇赛后送球衣只剩内裤,2018-07-12 05:29
http://2018.ifeng.com/a/20180712/59129307_0.shtml,凤凰体育讯 北京时间7月12日凌晨，2018年俄罗斯世界杯淘汰赛半决赛最后一场，克罗地亚凭借加时赛2-1决赛英格兰，历史上首次杀进决赛，他们的对手将是战胜比利时的法国队。将战决赛争,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/a/2018_28/4a330e2547098fd_size37_w550_h471.jpg,阿根廷球迷自黑：就输了两场不亏 1场输冠军1场输亚军,2018-07-12 05:21
http://2018.ifeng.com/a/20180712/59129246_0.shtml,北京时间7月12日凌晨，俄罗斯世界杯半决赛第二场比赛开打，最终克罗地亚依靠佩里西奇和曼朱基奇的联袂进球，以2-1逆转了英格兰，历史上首次打进世界杯决赛，对手将是高卢雄鸡法国。由,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/30751C55477D3AAEA50ECB36766D569084C4277F_size75_w640_h393.jpeg,世界杯会诞生新冠军？克罗地亚命硬兼可怕 法国要小心了,2018-07-12 05:04
